data_id,iso,event_id_cnty,event_id_no_cnty,date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,dateNum,CLASSIFIED
6973357,566,NIG2314,2314,39975,2009,1,Battles,Armed clash,Military Forces of Nigeria (1999-2015),Police Forces of Nigeria (1999-2015),1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,Naija Borno; Friedrich Ebert Stiftung Foundation,Other-Subnational,"A detachment of a joint police and military anti-robbery squad (""Operation Flush"") intercepted a group of members of the Boko Haram sect militia riding motorbikes during a funeral procession for not wearing crash helmets, leading to an argument between the two groups and to the fatal shooting of 17 of the Boko Haram members by one of the security officers. This event is thought to have triggered a large wave of anti-government uprisings the following month.",17,1583194165,NGA,39975,Military Forces of Nigeria
6355161,566,NIG2348,2348,40020,2009,1,Battles,Armed clash,Police Forces of Nigeria (1999-2015),,1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Nigeria,Bauchi,Bauchi,,Bauchi,10.3134,9.8433,1,Friedrich Ebert Stiftung Foundation; All Africa,Other-Regional,"Members of the Boko Haram sect militia attacked and destroyed the Dutsen Tanshi police station in Bauchi in retaliation for the killing of 17 of its members on 11 June by security forces in Maiduguri. This attack is thought to have sparked off a wave of unrest, which swept through Bauchi, Borno, Kano, Katsina and Yobe states until at least 30 July, when Boko Harams leader was captured and later killed by police.",0,1574121955,NGA,40020,Boko Haram
6356736,566,NIG2347,2347,40020,2009,1,Violence against civilians,Abduction/forced disappearance,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Women (Nigeria),7,27,Western Africa,Nigeria,Bauchi,Bauchi,,Bauchi,10.3134,9.8433,1,Dow Jones International,International,Islamic militia kidnaps women and children from Bauchi,0,1574121962,NGA,40020,Boko Haram
6355906,566,NIG2353,2353,40021,2009,1,Battles,Armed clash,Military Forces of Nigeria (1999-2015),Police Forces of Nigeria (1999-2015),1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Nigeria,Yobe,Nangere,,Nangere,11.864,11.0698,2,All Africa,Regional,Fighting between Islamic militants and police and military,0,1574121958,NGA,40021,Battle
6355918,566,NIG2360,2360,40021,2009,1,Battles,Armed clash,Police Forces of Nigeria (1999-2015),,1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Nigeria,Yobe,Potiskum,,Potiskum,11.7091,11.0694,1,All Africa,Regional,Islamic militia attacks and burns police station,0,1574121958,NGA,40021,Boko Haram
6355920,566,NIG2355,2355,40021,2009,1,Battles,Armed clash,Police Forces of Nigeria (1999-2015),,1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Nigeria,Kano,Wudil,,Wudil,11.8107,8.8451,1,All Africa,Regional,Islamic militia attacks police station,0,1574121958,NGA,40021,Boko Haram
6355900,566,NIG2354,2354,40021,2009,1,Battles,Armed clash,Police Forces of Nigeria (1999-2015),,1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Nigeria,Yobe,Damaturu,,Damaturu,11.747,11.9608,1,All Africa,Regional,Islamic militia attacks police station,0,1574121958,NGA,40021,Boko Haram
6973358,566,NIG2350,2350,40021,2009,1,Battles,Armed clash,Military Forces of Nigeria (1999-2015),Police Forces of Nigeria (1999-2015),1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,Friedrich Ebert Stiftung Foundation; Reuters,Other-International,"Between 27 to 30 July 2009, Boko Haram clashed with police and military forces in Maiduguri (Borno). During the four-day uprising by Boko Haram around 800 people were killed and hundreds arrested. As a result of the fighting BH leader (Mohammed Yusuf) was captured and later executed. BH quickly appointed a new leader, changed tactics and became even more violent. (Total number of fatalities divided equally across 4 events with 200 fatalities coded for each event.)",200,1583194165,NGA,40021,Boko Haram
6974346,566,NIG2356,2356,40021,2009,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Christian Group (Nigeria),7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,All Africa,Regional,Islamic militia burns churches,0,1583194169,NGA,40021,Boko Haram
6355895,566,NIG2351,2351,40021,2009,1,Battles,Armed clash,Military Forces of Nigeria (1999-2015),Police Forces of Nigeria (1999-2015),1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Ngala,,Gamboru,12.373,14.2069,1,All Africa,Regional,Violence spreads as Islamic militia continues attacks on police and military,0,1574121958,NGA,40021,Boko Haram
6355898,566,NIG2352,2352,40021,2009,1,Battles,Armed clash,Military Forces of Nigeria (1999-2015),Police Forces of Nigeria (1999-2015),1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Nigeria,Gombe,Gombe,,Gombe,10.2897,11.1673,2,All Africa,Regional,Islamic militia attacks police and military in Gombe State,0,1574121958,NGA,40021,Boko Haram
6355934,566,NIG2362,2362,40022,2009,1,Battles,Armed clash,Military Forces of Nigeria (1999-2015),Police Forces of Nigeria (1999-2015),1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Nigeria,Yobe,Nangere,,Nangere,11.864,11.0698,2,All Africa,Regional,Fighting between Islamic militants and police and military,0,1574121958,NGA,40022,Battle
6973359,566,NIG2361,2361,40022,2009,1,Battles,Armed clash,Military Forces of Nigeria (1999-2015),Police Forces of Nigeria (1999-2015),1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,Reuters; Friedrich Ebert Stiftung Foundation,Other-International,"Between 27 to 30 July 2009, Boko Haram clashed with police and military forces in Maiduguri (Borno). During the four-day uprising by Boko Haram around 800 people were killed and hundreds arrested. As a result of the fighting BH leader (Mohammed Yusuf) was captured and later executed. BH quickly appointed a new leader, changed tactics and became even more violent. (Total number of fatalities divided equally across 4 events with 200 fatalities coded for each event.)",200,1583194165,NGA,40022,Boko Haram
6974342,566,NIG2364,2364,40022,2009,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Christian Group (Nigeria),7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,All Africa,Regional,Islamic militia burns churches,0,1583194169,NGA,40022,Boko Haram
6355897,566,NIG2366,2366,40023,2009,1,Battles,Armed clash,Military Forces of Nigeria (1999-2015),Police Forces of Nigeria (1999-2015),1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Nigeria,Yobe,Nangere,,Nangere,11.864,11.0698,2,All Africa,Regional,Fighting between Islamic militants and police and military,0,1574121958,NGA,40023,Battle
6355903,566,NIG2368,2368,40023,2009,1,Battles,Armed clash,Military Forces of Nigeria (1999-2015),Police Forces of Nigeria (1999-2015),1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Nigeria,Yobe,Potiskum,,Mamudo,11.6852,11.1861,1,All Africa,Regional,Security forces fight members of Islamic militia,0,1574121958,NGA,40023,Battle
6973360,566,NIG2365,2365,40023,2009,1,Battles,Armed clash,Military Forces of Nigeria (1999-2015),Police Forces of Nigeria (1999-2015),1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,Reuters; Friedrich Ebert Stiftung Foundation,Other-International,"Between 27 to 30 July 2009, Boko Haram clashed with police and military forces in Maiduguri (Borno). During the four-day uprising by Boko Haram around 800 people were killed and hundreds arrested. As a result of the fighting BH leader (Mohammed Yusuf) was captured and later executed. BH quickly appointed a new leader, changed tactics and became even more violent. (Total number of fatalities divided equally across 4 events with 200 fatalities coded for each event.)",200,1583194165,NGA,40023,Boko Haram
6974321,566,NIG2367,2367,40023,2009,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Christian Group (Nigeria),7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,All Africa,Regional,Islamic militia burns churches,0,1583194169,NGA,40023,Boko Haram
6973361,566,NIG2369,2369,40024,2009,1,Battles,Armed clash,Military Forces of Nigeria (1999-2015),Police Forces of Nigeria (1999-2015),1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,Reuters; Friedrich Ebert Stiftung Foundation,Other-International,"Between 27 to 30 July 2009, Boko Haram clashed with police and military forces in Maiduguri (Borno). During the four-day uprising by Boko Haram around 800 people were killed and hundreds arrested. As a result of the fighting BH leader (Mohammed Yusuf) was captured and later executed. BH quickly appointed a new leader, changed tactics and became even more violent. (Total number of fatalities divided equally across 4 events with 200 fatalities coded for each event.)",200,1583194165,NGA,40024,Boko Haram
6973362,566,NIG2370,2370,40024,2009,1,Strategic developments,Other,Military Forces of Nigeria (1999-2015),Police Forces of Nigeria (1999-2015),1,Civilians (Nigeria),Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad; Prisoners (Nigeria),7,17,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,Friedrich Ebert Stiftung Foundation; Reuters,Other-International,"On 30 July 2009, the fourth day of an ongoing uprising by radical Islamic militia, the leader of the group (Mohammed Yusuf) was captured by security forces at his home in Maiduguri, and later killed in custody. Boko Haram quickly appointed a new leader, changed tactics and became even more violent.",0,1583194165,NGA,40024,Military Forces of Nigeria
6975794,566,NIG2371,2371,40025,2009,1,Battles,Armed clash,Military Forces of Nigeria (1999-2015),Police Forces of Nigeria (1999-2015),1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,Reuters,International,Uprising by radical Islamic militia causes clashes with police and military; 700 killed over five days in Maiduguri,0,1583194176,NGA,40025,Battle
6975056,566,NIG2415,2415,40123,2009,1,Violence against civilians,Attack,Police Forces of Nigeria (1999-2015),,1,Civilians (Nigeria),Muslim Group (Nigeria),7,17,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,New York Times,International,Police open fire on funeral procession for member of Islamic sect Boko Haram; 17 injured,0,1583194173,NGA,40123,Boko Haram
6355905,566,NIG2473,2473,40190,2010,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Katsina,Bakori,,Bakori,11.5545,7.4243,1,All Africa,Regional,Members of a ethnic group rob a bank.,0,1574121958,NGA,40190,Boko Haram
6974436,566,NIG2544,2544,40218,2010,1,Battles,Armed clash,Police Forces of Nigeria (1999-2015),,1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AP,International,Two police shoot and kill seven members of the militant Boko Haram sect execution style. This was caught on film and broadcast on Al-Jazerra for political purposes.,7,1583194169,NGA,40218,Police Forces of Nigeria
6974298,566,NIG2857,2857,40415,2010,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,All Africa,Regional,Members of the outlawed Boko Haram sect appeared to have resorted to guerrilla warfare as they waylaid and shot dead three policemen in Damaturu and Maiduguri.,2,1583194169,NGA,40415,Boko Haram
6355892,566,NIG2856,2856,40415,2010,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Yobe,Damaturu,,Damaturu,11.747,11.9608,1,All Africa,Regional,Members of the outlawed Boko Haram sect appeared to have resorted to guerrilla warfare as they waylaid and shot dead three policemen in Damaturu and Maiduguri.,1,1574121958,NGA,40415,Boko Haram
6355333,566,NIG2864,2864,40426,2010,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Bama,,Bama,11.5221,13.6856,1,AFP,International,"Suspected members of an Islamist sect that launched an uprising last year have killed a retired police officer in a hit-and-run shooting. Motorcycle-riding gunmen opened fire on the victims in three separate incidents on Sunday, including in Bama outside Maiduguri, where the retired officer was killed.",1,1574121956,NGA,40426,Boko Haram
6974160,566,NIG2865,2865,40426,2010,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,Suspected members of an Islamist sect that launched an uprising last year have wounded five people in hit-and-run shootings. Motorcycle-riding gunmen opened fire on the victims in three separate incidents on Sunday in the northern city of Maiduguri.,0,1583194168,NGA,40426,Boko Haram
6355340,566,NIG2868,2868,40428,2010,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Nigeria (1999-2015),Police Forces of Nigeria (1999-2015) Prison Guards,1,12,Western Africa,Nigeria,Bauchi,Bauchi,,Bauchi,10.3134,9.8433,1,AFP,International,Boko Haram attacked a prison in northern Nigeria in an attempt to free their comrades; over 700 inmates freed. No reports of casualty numbers.,0,1574121956,NGA,40428,Boko Haram
6974176,566,NIG2874,2874,40442,2010,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,"Islamists killed two people in northern Nigeria. From eyewitness accounts, the modus operandi of the attackers was similar to that applied in previous attacks. The fact that the assailants came on a motorbike, opened fire on their victims and sped away gives rise to some suspicion that the attackers were Boko Haram members.",2,1583194168,NGA,40442,Boko Haram
6973980,566,NIG2878,2878,40457,2010,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),ANPP: All Nigeria Peoples Party,7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,"Gunmen attacked the home of Ali Modu, the speaker of the Borno state House of Assembly in a suburb of Maiduguri and killed a security guard.",1,1583194168,NGA,40457,Boko Haram
6974005,566,NIG2879,2879,40457,2010,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),ANPP: All Nigeria Peoples Party,7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,Gunmen suspected to be members of the Boko Haram sect gained access to the home of a national vice chairman of the All Nigeria Peoples Party (ANPP) in Maiduguri and killed him.,1,1583194168,NGA,40457,Boko Haram
6974047,566,NIG2881,2881,40460,2010,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Muslim Group (Nigeria),7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,Two gunmen on a motorcycle shot dead outspoken cleric Bashir Kashara outside his house in the heart of Maiduguri city.,1,1583194168,NGA,40460,Boko Haram
6355707,566,NIG2884,2884,40465,2010,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Bauchi,Bauchi,,Bauchi,10.3134,9.8433,1,AFP,International,"Gunmen killed two policemen manning a checkpoint in northern Nigeria in the latest in a wave of such shootings that have raised alarm over rebels from an Islamist sect. The attack led authorities to announce that they were banning the night-time use of motorcycles in the city of Bauchi, where the shootings occurred.",2,1574121957,NGA,40465,Boko Haram
6974073,566,NIG2885,2885,40470,2010,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,Islamist sect members have killed an off-duty policeman on the outskirts of Maiduguri. Motorcycle-riding gunmen killed the officer on Tuesday night as he was walking home.,1,1583194168,NGA,40470,Boko Haram
6355740,566,NIG2886,2886,40473,2010,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Bauchi,Bauchi,,Bauchi,10.3134,9.8433,1,AFP,International,"Gunmen suspected of being members of Boko Haram Islamist sect have shot dead a local chief in northern Nigeria. Tukur Ahmad, a neighbourhood chief in northern city of Bauchi was killed by two unidentified gunmen outside his house Friday night shortly after attending Muslim prayers in a nearby mosque.",1,1574121957,NGA,40473,Boko Haram
6357623,566,NIG2888,2888,40475,2010,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Yobe,Gulani,,Bara,10.9368,11.6848,1,Reuters,International,"Suspected members of a radical Islamist sect in northern Nigeria firebombed a police station over the weekend, leading to a gun fight in which at least one person was killed.",1,1574121966,NGA,40475,Boko Haram
6973975,566,NIG2894,2894,40489,2010,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Muslim Group (Nigeria),7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,"A suspected member of Islamist sect, Boko Haram, tried to shoot a local traditional leader at his house in Maiduguri. The local chief in the city of Maiduguri managed to wrestle the assailant, who was armed with a Kalashnikov rifle, and overpower him before he was able to open fire.",0,1583194168,NGA,40489,Boko Haram
6973990,566,NIG2898,2898,40495,2010,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,"Two motorcycle-riding gunmen suspected of belonging to the Boko Haram sect shot dead an off-duty soldier who was recovering from an undisclosed illness, and also shot and wounded his friend in Zinnari district of Maiduguri in the early hours of Saturday morning.",1,1583194168,NGA,40495,Boko Haram
6974030,566,NIG2903,2903,40501,2010,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Muslim Group (Nigeria),7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,"Suspected Boko Haram members opened fire on worshippers at a Wahabi mosque in Maiduguri shortly before Friday prayers, killing three, including a young boy. The Boko Haram sect considers Saudi-inclined Wahabi Muslims to be heretics for their vehement opposition to Boko Harams ideology of violence and its aversion to Western education.",3,1583194168,NGA,40501,Boko Haram
6355758,566,NIG2904,2904,40503,2010,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Nigeria (1999-2015) Joint Task Force,,1,12,Western Africa,Nigeria,Yobe,Karasuwa,,Jajimari,12.8992,10.8078,1,AFP,International,Suspected members of Islamist sect Boko Haram ambushed a military patrol in the flashpoint northern Nigerian city of Maiduguri. One soldier was wounded in the shoot-out that took place Sunday night in the Jajere area of Maiduguri.,0,1574121957,NGA,40503,Boko Haram
6974070,566,NIG2905,2905,40505,2010,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Police Forces of Nigeria (1999-2015),7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,Gunmen suspected of being members of Boko Haram Islamist sect have shot dead two off-duty policemen in Bulunkutu area of Maiduguri while waiting to board a bus home after work. The two policemen were killed by four gunmen who fired at them from inside a car before speeding off.,2,1583194168,NGA,40505,Boko Haram
6974107,566,NIG2913,2913,40516,2010,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,Suspected members of an Islamist sect behind an armed uprising last year in northern Nigeria engaged in a shootout with soldiers.,0,1583194168,NGA,40516,Boko Haram
6973971,566,NIG2914,2914,40516,2010,1,Battles,Armed clash,Military Forces of Nigeria (1999-2015),,1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,Suspected members of an Islamist sect behind an armed uprising last year in northern Nigeria engaged in a shootout with soldiers. Three local residents were killed and six others wounded when caught in the crossfire.,3,1583194168,NGA,40516,Boko Haram
6974106,566,NIG2915,2915,40517,2010,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,"A police checkpoint in the city of Maiduguri, the centre of last years uprising, came under fire from attackers and officers shot back. The police had superior power which forced the attackers believed to be members of Boko Haram to flee and no casualty was recorded.",0,1583194168,NGA,40517,Boko Haram
6974024,566,NIG2917,2917,40521,2010,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,"Gunmen suspected of belonging to a radical Islamic sect, Boko Haram, launched an attack on a military patrol, burning a military vehicle. Scores of gunmen stormed the neighbourhood where the patrol team was stationed and opened fire on soldiers. The soldiers fired back, resulting in a shootout that lasted for about two hours. One attacker was shot and captured.",0,1583194168,NGA,40521,Boko Haram
6357631,566,NIG2926,2926,40536,2010,1,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Plateau,Jos North,,Gada Biu,9.9294,8.8706,1,Reuters,International,An explosion killed at least 8 people and wounded red dozens more in a village near the central Nigerian city of Jos. Boko Haram later claimed responsibility.,8,1574121966,NGA,40536,Boko Haram
6355639,566,NIG2922,2922,40536,2010,1,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Plateau,Jos North,,Jos,9.9285,8.8921,1,AFP,International,"In a separate series of explosions, homemade devices killed at least 24 in a second location in Jos, and injured a further 74. Boko Haram later claimed responsibility.",24,1574121957,NGA,40536,Boko Haram
6973988,566,NIG2924,2924,40536,2010,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Protestant Christian Group (Nigeria),7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,"In a separate attack on a Baptist church in Alamderi area, five worshippers including a pastor of the church were killed by gunmen suspected to be members of Boko Haram",6,1583194168,NGA,40536,Boko Haram
6974007,566,NIG2920,2920,40536,2010,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,"Suspected Islamist sect members of Boko Haram attacked a church during Christmas Eve services in northern Nigeria on Friday, but were repelled by the military after a gun battle and no worshippers were killed.",0,1583194168,NGA,40536,Boko Haram
6974016,566,NIG2925,2925,40536,2010,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Christian Group (Nigeria),7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,"Suspected Islamist sect members of Boko Haram attacked a church during Christmas Eve services in northern Nigeria on Friday, but were repelled by the military after a gun battle and no worshippers were killed.",0,1583194168,NGA,40536,Boko Haram
6974142,566,NIG2921,2921,40536,2010,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Private Security Forces (Nigeria),,8,28,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,"Suspected Islamist sect members of Boko Haram attacked a third church during Christmas Eve services in northern Nigeria, killing one private security officer.",1,1583194168,NGA,40536,Boko Haram
6974014,566,NIG2930,2930,40540,2010,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),Police Forces of Nigeria (1999-2015),7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,"In an attack in Zinnari area of the city, gunmen suspected to be members of Boko Haram shot and killed a retired police officer, while two civilians in his company were injured.",1,1583194168,NGA,40540,Boko Haram
6974097,566,NIG2929,2929,40540,2010,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,AFP,International,In an attack in the Bulunkutu neighbourhood of Maiduguri gunmen believed to be Boko Haram sect members shot and killed a policeman and injured a civilian,1,1583194168,NGA,40540,Boko Haram
6975832,566,NIG2937,2937,40541,2010,1,Violence against civilians,Attack,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,Reuters,International,"A radical Islamist sect conducted four separate targeted attacks on civilians in Maiduguri, killing all four.",4,1583194176,NGA,40541,Boko Haram
6975787,566,NIG2932,2932,40541,2010,1,Battles,Armed clash,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Nigeria (1999-2015),,1,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8312,13.1517,1,Reuters,International,A radical Islamist sect attacked a police patrol in Maiduguri. The attack was carried out by suspected Boko Haram members who burnt down the patrol van and exchanged fire with surviving officers.,0,1583194176,NGA,40541,Boko Haram
